turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-14_132026.SH_T036,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.001,10:26:48,136.843,10:26:52,136.844,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T036,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.001,10:26:48,136.843,10:26:52,136.844,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T037,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.243,10:26:52,136.844,10:27:03,136.601,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T037,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.243,10:26:52,136.844,10:27:03,136.601,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T038,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.365,10:27:03,136.601,10:27:04,136.966,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T038,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.365,10:27:03,136.601,10:27:04,136.966,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T039,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.365,10:27:04,136.966,10:27:42,136.601,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T039,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.365,10:27:04,136.966,10:27:42,136.601,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T040,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.198,10:27:42,136.601,10:29:22,136.799,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132026.SH_T040,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.198,10:27:42,136.601,10:29:22,136.799,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T041,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.14,10:29:22,136.799,10:30:03,136.659,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T041,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.14,10:29:22,136.799,10:30:03,136.659,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T042,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.141,10:30:03,136.659,10:30:31,136.8,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T042,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.141,10:30:03,136.659,10:30:31,136.8,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T043,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.106,10:30:31,136.8,10:30:57,136.694,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T043,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.106,10:30:31,136.8,10:30:57,136.694,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T044,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.271,10:30:57,136.694,10:33:12,136.965,exact_best_pair_capture,unreviewed,unreviewed,,
