turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-13_132026.SH_T072,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.469,13:19:11,136.131,13:28:41,136.6,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-13_132026.SH_T072,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.469,13:19:11,136.131,13:28:41,136.6,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T073,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.377,13:28:41,136.6,13:37:49,136.223,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T073,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.377,13:28:41,136.6,13:37:49,136.223,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T074,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,1.125,13:37:49,136.223,13:44:52,137.348,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T074,maker_v01_queue,maker_queue_v1_0,buy_then_sell,1.125,13:37:49,136.223,13:44:52,137.348,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T075,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.012,13:44:52,137.348,13:45:13,137.336,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T075,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.012,13:44:52,137.348,13:45:13,137.336,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T076,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.042,13:45:13,137.336,13:46:38,137.378,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T076,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.042,13:45:13,137.336,13:46:38,137.378,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T077,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.372,13:46:38,137.378,13:53:41,137.006,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T077,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.372,13:46:38,137.378,13:53:41,137.006,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T078,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.389,14:00:12,137.001,14:05:07,136.612,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T078,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.389,14:00:12,137.001,14:05:07,136.612,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T079,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.387,14:05:07,136.612,14:05:18,136.999,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T079,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.387,14:05:07,136.612,14:05:18,136.999,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T080,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.387,14:05:18,136.999,14:05:21,136.612,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T080,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.387,14:05:18,136.999,14:05:21,136.612,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T081,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.388,14:05:21,136.612,14:08:48,137.0,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T081,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.388,14:05:21,136.612,14:08:48,137.0,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T082,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.199,14:08:48,137.0,14:08:51,136.801,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T082,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.199,14:08:48,137.0,14:08:51,136.801,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T083,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.197,14:08:51,136.801,14:09:09,136.998,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T083,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.197,14:08:51,136.801,14:09:09,136.998,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T084,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.198,14:09:09,136.998,14:09:12,136.8,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T084,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.198,14:09:09,136.998,14:09:12,136.8,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T085,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.198,14:09:12,136.8,14:09:15,136.998,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T085,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.198,14:09:12,136.8,14:09:15,136.998,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T086,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.198,14:09:15,136.998,14:09:24,136.8,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T086,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.198,14:09:15,136.998,14:09:24,136.8,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T087,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.001,14:11:09,136.799,14:11:12,136.8,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T087,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.001,14:11:09,136.799,14:11:12,136.8,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T088,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.001,14:11:12,136.8,14:12:08,136.799,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T088,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.001,14:11:12,136.8,14:12:08,136.799,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T089,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.001,14:12:08,136.799,14:13:06,136.8,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T089,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.001,14:12:08,136.799,14:13:06,136.8,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T090,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.096,14:13:06,136.8,14:13:09,136.896,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T090,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.096,14:13:06,136.8,14:13:09,136.896,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T091,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.085,14:13:09,136.896,14:13:19,136.811,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T091,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.085,14:13:09,136.896,14:13:19,136.811,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T092,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.089,14:13:19,136.811,14:14:36,136.9,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T092,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.089,14:13:19,136.811,14:14:36,136.9,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T093,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.089,14:14:36,136.9,14:14:37,136.811,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T093,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.089,14:14:36,136.9,14:14:37,136.811,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T094,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.088,14:14:37,136.811,14:15:21,136.899,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T094,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.088,14:14:37,136.811,14:15:21,136.899,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T095,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.079,14:15:21,136.899,14:15:28,136.82,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T095,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.079,14:15:21,136.899,14:15:28,136.82,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T096,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.079,14:15:28,136.82,14:15:38,136.899,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T096,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.079,14:15:28,136.82,14:15:38,136.899,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T097,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.079,14:15:38,136.899,14:15:46,136.82,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T097,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.079,14:15:38,136.899,14:15:46,136.82,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T098,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.191,14:15:46,136.82,14:22:57,137.011,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T098,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.191,14:15:46,136.82,14:22:57,137.011,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T099,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.21,14:22:57,137.011,14:28:50,136.801,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T099,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.21,14:22:57,137.011,14:28:50,136.801,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T100,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.198,14:28:50,136.801,14:29:00,136.999,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T100,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.198,14:28:50,136.801,14:29:00,136.999,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T101,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.198,14:29:00,136.999,14:29:03,136.801,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T101,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.198,14:29:00,136.999,14:29:03,136.801,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T102,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.199,14:29:03,136.801,14:29:18,137.0,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T102,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.199,14:29:03,136.801,14:29:18,137.0,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T103,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.099,14:29:18,137.0,14:30:23,136.901,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T103,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.099,14:29:18,137.0,14:30:23,136.901,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T104,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.388,14:30:23,136.901,14:30:48,137.289,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T104,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.388,14:30:23,136.901,14:30:48,137.289,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T105,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.221,14:30:48,137.289,14:34:09,137.068,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T105,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.221,14:30:48,137.289,14:34:09,137.068,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T106,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.221,14:34:09,137.068,14:34:40,137.289,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T106,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.221,14:34:09,137.068,14:34:40,137.289,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T107,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.188,14:34:40,137.289,14:35:09,137.101,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T107,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.188,14:34:40,137.289,14:35:09,137.101,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T108,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.188,14:35:09,137.101,14:35:11,137.289,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T108,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.188,14:35:09,137.101,14:35:11,137.289,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T109,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.679,14:35:11,137.289,14:35:18,136.61,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T109,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.679,14:35:11,137.289,14:35:18,136.61,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T110,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.39,14:35:18,136.61,14:35:23,137.0,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T110,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.39,14:35:18,136.61,14:35:23,137.0,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T111,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.292,14:35:23,137.0,14:37:17,136.708,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T111,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.292,14:35:23,137.0,14:37:17,136.708,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T112,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.292,14:37:17,136.708,14:38:16,137.0,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T112,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.292,14:37:17,136.708,14:38:16,137.0,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T113,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.589,14:38:16,137.0,14:45:58,136.411,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T113,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.589,14:38:16,137.0,14:45:58,136.411,economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T114,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.011,14:45:58,136.411,14:46:04,136.422,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T114,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.011,14:45:58,136.411,14:46:04,136.422,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T115,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.418,14:52:57,136.481,14:53:29,136.899,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T115,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.418,14:52:57,136.481,14:53:29,136.899,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
