turn_id,market_date,code,direction,best_open_time,best_open_price,best_close_time,best_close_price,maximum_edge,maximum_matchable_hands,best_pair_tape_capacity_bonds,expected_open_side,expected_close_side,strategy_id,fill_mode,model_id,initial_inventory_bonds,maximum_inventory_bonds,inventory_before_open_strict_bonds,inventory_after_open_second_bonds,cash_before_open_strict,cash_after_open_second,opening_action_capacity_strict_bonds,opening_action_capacity_including_same_second_bonds,opening_action_capacity_low_bonds,opening_action_capacity_high_bonds,standard_or_tape_required_bonds,active_reaching_open_order_count,preexisting_reaching_open_order_count,active_reaching_open_orders,exact_capture_status,matching_open_fills,matching_close_fills,economic_pair_within_turn,economic_pair_nearby_120s,economic_pair_cross_turn_600s,preliminary_status,causal_mode_in_status,final_capture_class
2026-08-14_132024.SH_T006,2026-08-14,132024.SH,sell_then_buy,09:54:05,136.996,09:54:20,136.612,0.384,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,1000.0,2899.13,139511.37,2000,1000,1000,2000,1000,3,1,"[{""order_id"": 98, ""kind"": ""inventory_exit"", ""limit_price"": 136.609, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 190.0, ""created_market_time"": ""09:52:05"", ""updated_market_time"": ""09:54:05"", ""status"": ""cancelled"", ""cancel_reason"": ""active_risk_exit_replaced_passive_sell"", ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}, {""order_id"": 99, ""kind"": ""inventory_risk_exit"", ""limit_price"": 136.613, ""quantity_bonds"": 810.0, ""filled_quantity_bonds"": 810.0, ""created_market_time"": ""09:54:05"", ""updated_market_time"": ""09:54:05"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": true}, {""order_id"": 101, ""kind"": ""inventory_exit"", ""limit_price"": 136.995, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""09:54:05"", ""updated_market_time"": ""09:54:08"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": true}]",best_pair_open_leg_matched_only,"[{""order_id"": 101, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""09:54:08"", ""side"": ""sell"", ""price"": 136.995, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 0.0, ""reference_tick_id"": 76165, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,"{""open_time"": ""09:54:08"", ""open_price"": 136.995, ""open_quantity_bonds"": 1000.0, ""close_time"": ""09:56:20"", ""close_price"": 136.202, ""close_quantity_bonds"": 190.0, ""matched_quantity_bonds"": 190.0, ""edge"": 0.793, ""gross_edge_cash"": 150.67}","{""open_time"": ""09:54:08"", ""open_price"": 136.995, ""open_quantity_bonds"": 1000.0, ""close_time"": ""09:59:53"", ""close_price"": 136.012, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.983, ""gross_edge_cash"": 983.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132024.SH_T006,2026-08-14,132024.SH,sell_then_buy,09:54:05,136.996,09:54:20,136.612,0.384,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,1499.0,1499.0,2000,2000,2000,2000,1000,2,1,"[{""order_id"": 96, ""kind"": ""inventory_exit"", ""limit_price"": 136.61, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""09:51:41"", ""updated_market_time"": ""09:54:05"", ""status"": ""cancelled"", ""cancel_reason"": ""maker_reprice"", ""initial_queue_ahead_bonds"": 190.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}, {""order_id"": 102, ""kind"": ""inventory_exit"", ""limit_price"": 136.996, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""09:54:05"", ""updated_market_time"": ""09:54:17"", ""status"": ""cancelled"", ""cancel_reason"": ""maker_reprice"", ""initial_queue_ahead_bonds"": 4000.0, ""final_queue_ahead_bonds"": 3000.0, ""created_same_second_as_tape"": true}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
2026-08-14_132024.SH_T007,2026-08-14,132024.SH,sell_then_buy,09:56:17,136.599,09:56:20,136.201,0.398,19,190,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,0.0,0.0,276506.37,276506.37,0,0,0,0,190,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 118, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""09:56:20"", ""side"": ""buy"", ""price"": 136.202, ""quantity_bonds"": 190.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 190.0, ""reference_tick_id"": 76254, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,"{""open_time"": ""09:54:08"", ""open_price"": 136.995, ""open_quantity_bonds"": 1000.0, ""close_time"": ""09:59:53"", ""close_price"": 136.012, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.983, ""gross_edge_cash"": 983.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T007,2026-08-14,132024.SH,sell_then_buy,09:56:17,136.599,09:56:20,136.201,0.398,19,190,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,1499.0,1499.0,2000,2000,2000,2000,190,1,1,"[{""order_id"": 124, ""kind"": ""inventory_exit"", ""limit_price"": 136.599, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""09:55:56"", ""updated_market_time"": ""09:57:14"", ""status"": ""cancelled"", ""cancel_reason"": ""maker_reprice"", ""initial_queue_ahead_bonds"": 2000.0, ""final_queue_ahead_bonds"": 1000.0, ""created_same_second_as_tape"": false}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
2026-08-14_132024.SH_T008,2026-08-14,132024.SH,buy_then_sell,09:56:20,136.201,09:58:54,136.956,0.755,19,190,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,0.0,190.0,276506.37,250627.99,2000,1810,1810,2000,190,1,1,"[{""order_id"": 118, ""kind"": ""profitable_visible_bid_base_replenish"", ""limit_price"": 136.202, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 190.0, ""created_market_time"": ""09:55:38"", ""updated_market_time"": ""09:57:11"", ""status"": ""cancelled"", ""cancel_reason"": ""maker_reprice"", ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_both_legs_matched,"[{""order_id"": 118, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""09:56:20"", ""side"": ""buy"", ""price"": 136.202, ""quantity_bonds"": 190.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 190.0, ""reference_tick_id"": 76254, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","[{""order_id"": 180, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""09:58:56"", ""side"": ""sell"", ""price"": 136.956, ""quantity_bonds"": 190.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 0.0, ""reference_tick_id"": 76363, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,"{""open_time"": ""09:56:20"", ""open_price"": 136.202, ""open_quantity_bonds"": 190.0, ""close_time"": ""09:58:56"", ""close_price"": 136.956, ""close_quantity_bonds"": 190.0, ""matched_quantity_bonds"": 190.0, ""edge"": 0.754, ""gross_edge_cash"": 143.26}","{""open_time"": ""09:52:05"", ""open_price"": 135.928, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:08:47"", ""close_price"": 136.498, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.57, ""gross_edge_cash"": 570.0}",exact_best_pair_capture,unreviewed,unreviewed
2026-08-14_132024.SH_T008,2026-08-14,132024.SH,buy_then_sell,09:56:20,136.201,09:58:54,136.956,0.755,19,190,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,1499.0,1499.0,0,0,0,0,190,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T009,2026-08-14,132024.SH,sell_then_buy,09:58:54,136.956,09:59:52,136.011,0.945,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,190.0,190.0,250627.99,250627.99,190,190,190,190,1000,1,1,"[{""order_id"": 180, ""kind"": ""inventory_exit"", ""limit_price"": 136.956, ""quantity_bonds"": 190.0, ""filled_quantity_bonds"": 190.0, ""created_market_time"": ""09:58:53"", ""updated_market_time"": ""09:58:56"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_both_legs_matched,"[{""order_id"": 180, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""09:58:56"", ""side"": ""sell"", ""price"": 136.956, ""quantity_bonds"": 190.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 0.0, ""reference_tick_id"": 76363, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","[{""order_id"": 182, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""09:59:53"", ""side"": ""buy"", ""price"": 136.012, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 76403, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,"{""open_time"": ""09:58:56"", ""open_price"": 136.956, ""open_quantity_bonds"": 190.0, ""close_time"": ""09:59:53"", ""close_price"": 136.012, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 190.0, ""edge"": 0.944, ""gross_edge_cash"": 179.36}","{""open_time"": ""09:54:08"", ""open_price"": 136.995, ""open_quantity_bonds"": 1000.0, ""close_time"": ""09:59:53"", ""close_price"": 136.012, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.983, ""gross_edge_cash"": 983.0}",exact_best_pair_capture,unreviewed,unreviewed
2026-08-14_132024.SH_T009,2026-08-14,132024.SH,sell_then_buy,09:58:54,136.956,09:59:52,136.011,0.945,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,1499.0,1499.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T010,2026-08-14,132024.SH,buy_then_sell,09:59:52,136.011,10:06:23,136.499,0.488,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,0.0,0.0,276649.63,276649.63,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 182, ""kind"": ""profitable_visible_bid_base_replenish"", ""limit_price"": 136.012, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""09:58:56"", ""updated_market_time"": ""09:59:53"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 182, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""09:59:53"", ""side"": ""buy"", ""price"": 136.012, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 76403, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,"{""open_time"": ""09:59:53"", ""open_price"": 136.012, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:08:47"", ""close_price"": 136.498, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.486, ""gross_edge_cash"": 486.0}","{""open_time"": ""09:52:05"", ""open_price"": 135.928, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:08:47"", ""close_price"": 136.498, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.57, ""gross_edge_cash"": 570.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132024.SH_T010,2026-08-14,132024.SH,buy_then_sell,09:59:52,136.011,10:06:23,136.499,0.488,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,1499.0,1499.0,0,0,0,0,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 192, ""strategy_id"": ""maker_132024_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:06:26"", ""side"": ""sell"", ""price"": 136.499, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 76626, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T011,2026-08-14,132024.SH,sell_then_buy,10:06:23,136.499,10:07:33,136.211,0.288,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,140637.63,140637.63,1000,1000,1000,1000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 197, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""10:07:35"", ""side"": ""buy"", ""price"": 136.212, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 76667, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,"{""open_time"": ""09:58:56"", ""open_price"": 136.956, ""open_quantity_bonds"": 190.0, ""close_time"": ""10:07:35"", ""close_price"": 136.212, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 190.0, ""edge"": 0.744, ""gross_edge_cash"": 141.36}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T011,2026-08-14,132024.SH,sell_then_buy,10:06:23,136.499,10:07:33,136.211,0.288,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,1499.0,1499.0,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 192, ""kind"": ""inventory_exit"", ""limit_price"": 136.499, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""09:59:29"", ""updated_market_time"": ""10:06:26"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 1000.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 192, ""strategy_id"": ""maker_132024_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:06:26"", ""side"": ""sell"", ""price"": 136.499, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 76626, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
2026-08-14_132024.SH_T012,2026-08-14,132024.SH,buy_then_sell,10:07:33,136.211,10:11:05,136.672,0.461,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,140637.63,140637.63,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 197, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.212, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:06:32"", ""updated_market_time"": ""10:07:35"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 197, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""10:07:35"", ""side"": ""buy"", ""price"": 136.212, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 76667, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],"{""open_time"": ""10:07:35"", ""open_price"": 136.212, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:08:47"", ""close_price"": 136.498, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.286, ""gross_edge_cash"": 286.0}","{""open_time"": ""10:07:35"", ""open_price"": 136.212, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:08:47"", ""close_price"": 136.498, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.286, ""gross_edge_cash"": 286.0}","{""open_time"": ""09:59:53"", ""open_price"": 136.012, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:21:53"", ""close_price"": 136.797, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.785, ""gross_edge_cash"": 785.0}",economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed
2026-08-14_132024.SH_T012,2026-08-14,132024.SH,buy_then_sell,10:07:33,136.211,10:11:05,136.672,0.461,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,137998.0,137998.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T013,2026-08-14,132024.SH,sell_then_buy,10:11:05,136.672,10:13:46,136.4,0.272,200,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,140923.63,140923.63,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""09:58:56"", ""open_price"": 136.956, ""open_quantity_bonds"": 190.0, ""close_time"": ""10:22:08"", ""close_price"": 136.552, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 190.0, ""edge"": 0.404, ""gross_edge_cash"": 76.76}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T013,2026-08-14,132024.SH,sell_then_buy,10:11:05,136.672,10:13:46,136.4,0.272,200,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,137998.0,137998.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T014,2026-08-14,132024.SH,buy_then_sell,10:13:46,136.4,10:13:57,136.5,0.1,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,140923.63,140923.63,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""10:07:35"", ""open_price"": 136.212, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:21:53"", ""close_price"": 136.797, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.585, ""gross_edge_cash"": 585.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T014,2026-08-14,132024.SH,buy_then_sell,10:13:46,136.4,10:13:57,136.5,0.1,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,137998.0,137998.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T015,2026-08-14,132024.SH,sell_then_buy,10:13:57,136.5,10:14:21,136.2,0.3,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,140923.63,140923.63,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T015,2026-08-14,132024.SH,sell_then_buy,10:13:57,136.5,10:14:21,136.2,0.3,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,137998.0,137998.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T016,2026-08-14,132024.SH,buy_then_sell,10:14:21,136.2,10:21:04,136.7,0.5,200,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,140923.63,140923.63,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""10:07:35"", ""open_price"": 136.212, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:27:50"", ""close_price"": 137.296, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 1.084, ""gross_edge_cash"": 1084.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T016,2026-08-14,132024.SH,buy_then_sell,10:14:21,136.2,10:21:04,136.7,0.5,200,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,137998.0,137998.0,1000,1000,1000,1000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 274, ""strategy_id"": ""maker_132024_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:21:08"", ""side"": ""sell"", ""price"": 136.8, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 0.0, ""reference_tick_id"": 79062, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T017,2026-08-14,132024.SH,sell_then_buy,10:21:04,136.7,10:21:06,136.501,0.199,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,140923.63,140923.63,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T017,2026-08-14,132024.SH,sell_then_buy,10:21:04,136.7,10:21:06,136.501,0.199,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,137998.0,137998.0,1000,1000,1000,1000,1000,0,0,[],best_pair_open_leg_matched_only,"[{""order_id"": 274, ""strategy_id"": ""maker_132024_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:21:08"", ""side"": ""sell"", ""price"": 136.8, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 0.0, ""reference_tick_id"": 79062, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T018,2026-08-14,132024.SH,buy_then_sell,10:21:06,136.501,10:21:07,136.8,0.299,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,140923.63,140923.63,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T018,2026-08-14,132024.SH,buy_then_sell,10:21:06,136.501,10:21:07,136.8,0.299,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,137998.0,137998.0,1000,1000,1000,1000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 274, ""strategy_id"": ""maker_132024_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:21:08"", ""side"": ""sell"", ""price"": 136.8, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 0.0, ""reference_tick_id"": 79062, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T019,2026-08-14,132024.SH,sell_then_buy,10:21:07,136.8,10:21:10,136.502,0.298,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,140923.63,140923.63,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T019,2026-08-14,132024.SH,sell_then_buy,10:21:07,136.8,10:21:10,136.502,0.298,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,137998.0,137998.0,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 274, ""kind"": ""inventory_exit"", ""limit_price"": 136.8, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:21:05"", ""updated_market_time"": ""10:21:08"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 1000.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 274, ""strategy_id"": ""maker_132024_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:21:08"", ""side"": ""sell"", ""price"": 136.8, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 0.0, ""reference_tick_id"": 79062, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
